file                                                                                                                                                    status   objective_name                                objective_value
benchmarks/QF_NIA/AProVE/aproveSMT1587909491858118390@0                                                                                                 unknown  a__4                                          1
benchmarks/QF_NIA/AProVE/aproveSMT1587909491858118390@1                                                                                                 unknown  a__32                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1587909491858118390@2                                                                                                 unknown  a__47                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1587909491858118390@3                                                                                                 unknown  a__39                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1587909491858118390@4                                                                                                 unknown  a__58                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1600414157221130678@0                                                                                                 unknown  a__69                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1600414157221130678@1                                                                                                 unknown  a__104                                        0
benchmarks/QF_NIA/AProVE/aproveSMT1600414157221130678@2                                                                                                 sat      b__152                                        0
benchmarks/QF_NIA/AProVE/aproveSMT1600414157221130678@3                                                                                                 unknown  b__150                                        1
benchmarks/QF_NIA/AProVE/aproveSMT1600414157221130678@4                                                                                                 unknown  a__93                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1661996666195454572@0                                                                                                 unknown  a__5                                          1
benchmarks/QF_NIA/AProVE/aproveSMT1661996666195454572@1                                                                                                 unknown  a__26                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1661996666195454572@2                                                                                                 unknown  a__19                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1661996666195454572@3                                                                                                 sat      b__28                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1661996666195454572@4                                                                                                 unknown  a__23                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1666129670633360457@0                                                                                                 unknown  a__9                                          0
benchmarks/QF_NIA/AProVE/aproveSMT1666129670633360457@1                                                                                                 unknown  a__57                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1666129670633360457@2                                                                                                 unknown  a__12                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1666129670633360457@3                                                                                                 unknown  a__14                                         1
benchmarks/QF_NIA/AProVE/aproveSMT1666129670633360457@4                                                                                                 unknown  a__2                                          1
benchmarks/QF_NIA/AProVE/aproveSMT1673548157733187442@0                                                                                                 unknown  a__16                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1673548157733187442@1                                                                                                 unknown  a__3                                          0
benchmarks/QF_NIA/AProVE/aproveSMT1673548157733187442@2                                                                                                 unknown  a__19                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1673548157733187442@3                                                                                                 unknown  a__2                                          1
benchmarks/QF_NIA/AProVE/aproveSMT1673548157733187442@4                                                                                                 unknown  a__20                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1685429701709911596@0                                                                                                 unknown  a__30                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1685429701709911596@1                                                                                                 unknown  a__11                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1685429701709911596@2                                                                                                 unknown  a__2                                          1
benchmarks/QF_NIA/AProVE/aproveSMT1685429701709911596@3                                                                                                 unknown  a__13                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1685429701709911596@4                                                                                                 unknown  a__10                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1705398915961754594@0                                                                                                 sat      b__184                                        0
benchmarks/QF_NIA/AProVE/aproveSMT1705398915961754594@1                                                                                                 unknown  a__34                                         1
benchmarks/QF_NIA/AProVE/aproveSMT1705398915961754594@2                                                                                                 unknown  a__8                                          0
benchmarks/QF_NIA/AProVE/aproveSMT1705398915961754594@3                                                                                                 unknown  a__141                                        0
benchmarks/QF_NIA/AProVE/aproveSMT1705398915961754594@4                                                                                                 unknown  a__47                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1728396015922476285@0                                                                                                 unknown  a__26                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1728396015922476285@1                                                                                                 unknown  a__19                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1728396015922476285@2                                                                                                 unknown  a__34                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1728396015922476285@3                                                                                                 unknown  b__76                                         1
benchmarks/QF_NIA/AProVE/aproveSMT1728396015922476285@4                                                                                                 unknown  a__51                                         0
benchmarks/QF_NIA/AProVE/aproveSMT174156337543845992@0                                                                                                  unknown  b__75                                         1
benchmarks/QF_NIA/AProVE/aproveSMT174156337543845992@1                                                                                                  unknown  a__56                                         0
benchmarks/QF_NIA/AProVE/aproveSMT174156337543845992@2                                                                                                  unknown  a__70                                         1
benchmarks/QF_NIA/AProVE/aproveSMT174156337543845992@3                                                                                                  unknown  a__42                                         0
benchmarks/QF_NIA/AProVE/aproveSMT174156337543845992@4                                                                                                  unknown  a__33                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1757155135601557622@0                                                                                                 unknown  a__17                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1757155135601557622@1                                                                                                 unknown  a__13                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1757155135601557622@2                                                                                                 unknown  a__5                                          1
benchmarks/QF_NIA/AProVE/aproveSMT1757155135601557622@3                                                                                                 sat      b__29                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1757155135601557622@4                                                                                                 sat      b__31                                         0
benchmarks/QF_NIA/AProVE/aproveSMT178977268304429168@0                                                                                                  unknown  a__34                                         0
benchmarks/QF_NIA/AProVE/aproveSMT178977268304429168@1                                                                                                  unknown  a__9                                          0
benchmarks/QF_NIA/AProVE/aproveSMT178977268304429168@2                                                                                                  unknown  a__30                                         0
benchmarks/QF_NIA/AProVE/aproveSMT178977268304429168@3                                                                                                  sat      b__44                                         0
benchmarks/QF_NIA/AProVE/aproveSMT178977268304429168@4                                                                                                  unknown  a__21                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1790937070082021408@0                                                                                                 unknown  a__18                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1790937070082021408@1                                                                                                 unknown  a__13                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1790937070082021408@2                                                                                                 unknown  a__10                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1790937070082021408@3                                                                                                 unknown  a__17                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1790937070082021408@4                                                                                                 unknown  a__3                                          0
benchmarks/QF_NIA/AProVE/aproveSMT1814649182334283223@0                                                                                                 unknown  a__23                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1814649182334283223@1                                                                                                 sat      b__30                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1814649182334283223@2                                                                                                 sat      b__32                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1814649182334283223@3                                                                                                 unknown  b__28                                         1
benchmarks/QF_NIA/AProVE/aproveSMT1814649182334283223@4                                                                                                 unknown  a__3                                          1
benchmarks/QF_NIA/AProVE/aproveSMT1832939841447591359@0                                                                                                 unknown  a__19                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1832939841447591359@1                                                                                                 unknown  a__10                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1832939841447591359@2                                                                                                 unknown  a__13                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1832939841447591359@3                                                                                                 unknown  a__9                                          0
benchmarks/QF_NIA/AProVE/aproveSMT1832939841447591359@4                                                                                                 unknown  a__3                                          1
benchmarks/QF_NIA/AProVE/aproveSMT1836198750076062555@0                                                                                                 unknown  a__14                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1836198750076062555@1                                                                                                 unknown  a__27                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1836198750076062555@2                                                                                                 unknown  a__19                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1836198750076062555@3                                                                                                 unknown  a__38                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1836198750076062555@4                                                                                                 unknown  a__13                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1839246186440994117@0                                                                                                 unknown  a__33                                         1
benchmarks/QF_NIA/AProVE/aproveSMT1839246186440994117@1                                                                                                 unknown  a__27                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1839246186440994117@2                                                                                                 unknown  a__15                                         1
benchmarks/QF_NIA/AProVE/aproveSMT1839246186440994117@3                                                                                                 sat      b__72                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1839246186440994117@4                                                                                                 unknown  a__51                                         0
benchmarks/QF_NIA/AProVE/aproveSMT185857169594433069@0                                                                                                  unknown  a__11                                         0
benchmarks/QF_NIA/AProVE/aproveSMT185857169594433069@1                                                                                                  unknown  a__78                                         0
benchmarks/QF_NIA/AProVE/aproveSMT185857169594433069@2                                                                                                  unknown  a__161                                        0
benchmarks/QF_NIA/AProVE/aproveSMT185857169594433069@3                                                                                                  unknown  a__173                                        0
benchmarks/QF_NIA/AProVE/aproveSMT185857169594433069@4                                                                                                  unknown  b__187                                        1
benchmarks/QF_NIA/AProVE/aproveSMT1863907909411133651@0                                                                                                 unknown  a__16                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1863907909411133651@1                                                                                                 unknown  b__20                                         1
benchmarks/QF_NIA/AProVE/aproveSMT1863907909411133651@2                                                                                                 unknown  b__19                                         1
benchmarks/QF_NIA/AProVE/aproveSMT1863907909411133651@3                                                                                                 unknown  a__6                                          0
benchmarks/QF_NIA/AProVE/aproveSMT1863907909411133651@4                                                                                                 unknown  a__5                                          1
benchmarks/QF_NIA/AProVE/aproveSMT1870275770187993289@0                                                                                                 unknown  a__8                                          0
benchmarks/QF_NIA/AProVE/aproveSMT1870275770187993289@1                                                                                                 unknown  a__9                                          0
benchmarks/QF_NIA/AProVE/aproveSMT1870275770187993289@2                                                                                                 unknown  a__1                                          0
benchmarks/QF_NIA/AProVE/aproveSMT1870275770187993289@3                                                                                                 unknown  b__42                                         1
benchmarks/QF_NIA/AProVE/aproveSMT1870275770187993289@4                                                                                                 unknown  a__3                                          1
benchmarks/QF_NIA/AProVE/aproveSMT1871996713396507848@0                                                                                                 unknown  a__8                                          0
benchmarks/QF_NIA/AProVE/aproveSMT1871996713396507848@1                                                                                                 unknown  a__14                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1871996713396507848@2                                                                                                 unknown  a__21                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1871996713396507848@3                                                                                                 unknown  a__20                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1871996713396507848@4                                                                                                 unknown  a__26                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1901896504511143320@0                                                                                                 unknown  a__5                                          0
benchmarks/QF_NIA/AProVE/aproveSMT1901896504511143320@1                                                                                                 unknown  a__1                                          0
benchmarks/QF_NIA/AProVE/aproveSMT1901896504511143320@2                                                                                                 unknown  a__9                                          0
benchmarks/QF_NIA/AProVE/aproveSMT1901896504511143320@3                                                                                                 unknown  a__13                                         1
benchmarks/QF_NIA/AProVE/aproveSMT1901896504511143320@4                                                                                                 unknown  b__31                                         1
benchmarks/QF_NIA/AProVE/aproveSMT1904205801033572938@0                                                                                                 unknown  a__4                                          1
benchmarks/QF_NIA/AProVE/aproveSMT1904205801033572938@1                                                                                                 unknown  a__7                                          0
benchmarks/QF_NIA/AProVE/aproveSMT1904205801033572938@2                                                                                                 unknown  a__24                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1904205801033572938@3                                                                                                 unknown  a__22                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1904205801033572938@4                                                                                                 sat      b__33                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1940736280721199357@0                                                                                                 unknown  a__45                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1940736280721199357@1                                                                                                 unknown  a__17                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1940736280721199357@2                                                                                                 unknown  a__97                                         0
benchmarks/QF_NIA/AProVE/aproveSMT1940736280721199357@3                                                                                                 unknown  a__38                                         1
benchmarks/QF_NIA/AProVE/aproveSMT1940736280721199357@4                                                                                                 unknown  a__21                                         0
benchmarks/QF_NIA/calypto/problem-000001.cvc.1@0                                                                                                        sat      mux_I_84998                                   -1073741824
benchmarks/QF_NIA/calypto/problem-000001.cvc.1@1                                                                                                        sat      dz                                            1
benchmarks/QF_NIA/calypto/problem-000001.cvc.1@2                                                                                                        sat      mux_I_84972                                   0
benchmarks/QF_NIA/calypto/problem-000001.cvc.1@3                                                                                                        sat      P_6                                           0
benchmarks/QF_NIA/calypto/problem-000001.cvc.1@4                                                                                                        sat      P_5                                           0
benchmarks/QF_NIA/calypto/problem-000003.cvc.2@0                                                                                                        sat      P_3                                           -939524288
benchmarks/QF_NIA/calypto/problem-000003.cvc.2@1                                                                                                        sat      P_10                                          0
benchmarks/QF_NIA/calypto/problem-000003.cvc.2@2                                                                                                        sat      P_8                                           0
benchmarks/QF_NIA/calypto/problem-000003.cvc.2@3                                                                                                        sat      dz                                            1
benchmarks/QF_NIA/calypto/problem-000003.cvc.2@4                                                                                                        sat      P_7                                           0
benchmarks/QF_NIA/calypto/problem-000007.cvc.1@0                                                                                                        sat      P_2                                           0
benchmarks/QF_NIA/calypto/problem-000007.cvc.1@1                                                                                                        sat      P_10                                          0
benchmarks/QF_NIA/calypto/problem-000007.cvc.1@2                                                                                                        sat      P_3                                           0
benchmarks/QF_NIA/calypto/problem-000007.cvc.1@3                                                                                                        sat      P_4                                           0
benchmarks/QF_NIA/calypto/problem-000007.cvc.1@4                                                                                                        sat      P_7                                           0
benchmarks/QF_NIA/calypto/problem-000008.cvc.2@0                                                                                                        sat      dz                                            1
benchmarks/QF_NIA/calypto/problem-000008.cvc.2@1                                                                                                        sat      P_5                                           0
benchmarks/QF_NIA/calypto/problem-000008.cvc.2@2                                                                                                        sat      P_4                                           0
benchmarks/QF_NIA/calypto/problem-000008.cvc.2@3                                                                                                        sat      P_2                                           0
benchmarks/QF_NIA/calypto/problem-000008.cvc.2@4                                                                                                        sat      P_6                                           0
benchmarks/QF_NIA/calypto/problem-000012.cvc.1@0                                                                                                        sat      mux_I_92759                                   0
benchmarks/QF_NIA/calypto/problem-000012.cvc.1@1                                                                                                        sat      dz                                            1
benchmarks/QF_NIA/calypto/problem-000012.cvc.1@2                                                                                                        sat      P_9                                           0
benchmarks/QF_NIA/calypto/problem-000012.cvc.1@3                                                                                                        sat      P_2                                           0
benchmarks/QF_NIA/calypto/problem-000012.cvc.1@4                                                                                                        sat      P_3                                           0
benchmarks/QF_NIA/calypto/problem-000013.cvc.1@0                                                                                                        sat      P_9                                           0
benchmarks/QF_NIA/calypto/problem-000013.cvc.1@1                                                                                                        sat      P_2                                           0
benchmarks/QF_NIA/calypto/problem-000013.cvc.1@2                                                                                                        sat      mux_I_397609                                  0
benchmarks/QF_NIA/calypto/problem-000013.cvc.1@3                                                                                                        sat      P_5                                           0
benchmarks/QF_NIA/calypto/problem-000013.cvc.1@4                                                                                                        sat      dz                                            1
benchmarks/QF_NIA/calypto/problem-000016.cvc.1@0                                                                                                        sat      P_9                                           0
benchmarks/QF_NIA/calypto/problem-000016.cvc.1@1                                                                                                        sat      P_8                                           0
benchmarks/QF_NIA/calypto/problem-000016.cvc.1@2                                                                                                        sat      mux_I_97320                                   0
benchmarks/QF_NIA/calypto/problem-000016.cvc.1@3                                                                                                        sat      P_2                                           0
benchmarks/QF_NIA/calypto/problem-000016.cvc.1@4                                                                                                        sat      P_3                                           0
benchmarks/QF_NIA/calypto/problem-000019.cvc.1@0                                                                                                        sat      P_4                                           0
benchmarks/QF_NIA/calypto/problem-000019.cvc.1@1                                                                                                        sat      P_5                                           0
benchmarks/QF_NIA/calypto/problem-000019.cvc.1@2                                                                                                        sat      P_7                                           0
benchmarks/QF_NIA/calypto/problem-000019.cvc.1@3                                                                                                        sat      P_2                                           0
benchmarks/QF_NIA/calypto/problem-000019.cvc.1@4                                                                                                        sat      P_8                                           0
benchmarks/QF_NIA/calypto/problem-000019.cvc.2@0                                                                                                        sat      dz                                            1
benchmarks/QF_NIA/calypto/problem-000019.cvc.2@1                                                                                                        sat      P_4                                           0
benchmarks/QF_NIA/calypto/problem-000019.cvc.2@2                                                                                                        sat      P_8                                           0
benchmarks/QF_NIA/calypto/problem-000019.cvc.2@3                                                                                                        sat      P_2                                           0
benchmarks/QF_NIA/calypto/problem-000019.cvc.2@4                                                                                                        sat      P_7                                           0
benchmarks/QF_NIA/calypto/problem-000030.cvc.1@0                                                                                                        sat      mux_I_94561                                   -1073741824
benchmarks/QF_NIA/calypto/problem-000030.cvc.1@1                                                                                                        sat      dz                                            1
benchmarks/QF_NIA/calypto/problem-000030.cvc.1@2                                                                                                        sat      P_7                                           0
benchmarks/QF_NIA/calypto/problem-000030.cvc.1@3                                                                                                        sat      P_3                                           -1073741760
benchmarks/QF_NIA/calypto/problem-000030.cvc.1@4                                                                                                        sat      mux_I_94535                                   0
benchmarks/QF_NIA/calypto/problem-000031.cvc.1@0                                                                                                        sat      P_3                                           0
benchmarks/QF_NIA/calypto/problem-000031.cvc.1@1                                                                                                        sat      P_6                                           0
benchmarks/QF_NIA/calypto/problem-000031.cvc.1@2                                                                                                        sat      mux_I_84152                                   0
benchmarks/QF_NIA/calypto/problem-000031.cvc.1@3                                                                                                        sat      P_2                                           0
benchmarks/QF_NIA/calypto/problem-000031.cvc.1@4                                                                                                        sat      P_10                                          0
benchmarks/QF_NIA/calypto/problem-000032.cvc.2@0                                                                                                        sat      P_4                                           0
benchmarks/QF_NIA/calypto/problem-000032.cvc.2@1                                                                                                        sat      P_2                                           0
benchmarks/QF_NIA/calypto/problem-000032.cvc.2@2                                                                                                        sat      dz                                            1
benchmarks/QF_NIA/calypto/problem-000032.cvc.2@3                                                                                                        sat      P_7                                           0
benchmarks/QF_NIA/calypto/problem-000032.cvc.2@4                                                                                                        sat      P_8                                           0
benchmarks/QF_NIA/calypto/problem-000037.cvc.1@0                                                                                                        sat      mux_I_94731                                   -1073741824
benchmarks/QF_NIA/calypto/problem-000037.cvc.1@1                                                                                                        sat      P_8                                           0
benchmarks/QF_NIA/calypto/problem-000037.cvc.1@2                                                                                                        sat      P_3                                           -1073741760
benchmarks/QF_NIA/calypto/problem-000037.cvc.1@3                                                                                                        sat      P_4                                           0
benchmarks/QF_NIA/calypto/problem-000037.cvc.1@4                                                                                                        sat      P_9                                           0
benchmarks/QF_NIA/calypto/problem-000043.cvc.1@0                                                                                                        sat      P_7                                           0
benchmarks/QF_NIA/calypto/problem-000043.cvc.1@1                                                                                                        sat      P_4                                           0
benchmarks/QF_NIA/calypto/problem-000043.cvc.1@2                                                                                                        sat      P_5                                           0
benchmarks/QF_NIA/calypto/problem-000043.cvc.1@3                                                                                                        sat      mux_I_95254                                   0
benchmarks/QF_NIA/calypto/problem-000043.cvc.1@4                                                                                                        sat      P_2                                           0
benchmarks/QF_NIA/calypto/problem-000044.cvc.1@0                                                                                                        sat      P_5                                           0
benchmarks/QF_NIA/calypto/problem-000044.cvc.1@1                                                                                                        sat      P_2                                           0
benchmarks/QF_NIA/calypto/problem-000044.cvc.1@2                                                                                                        sat      P_4                                           0
benchmarks/QF_NIA/calypto/problem-000044.cvc.1@3                                                                                                        sat      mux_I_592272                                  -1073741824
benchmarks/QF_NIA/calypto/problem-000044.cvc.1@4                                                                                                        sat      P_7                                           0
benchmarks/QF_NIA/calypto/problem-000062.cvc.1@0                                                                                                        sat      P_9                                           0
benchmarks/QF_NIA/calypto/problem-000062.cvc.1@1                                                                                                        sat      P_11                                          0
benchmarks/QF_NIA/calypto/problem-000062.cvc.1@2                                                                                                        sat      P_2                                           0
benchmarks/QF_NIA/calypto/problem-000062.cvc.1@3                                                                                                        sat      P_3                                           0
benchmarks/QF_NIA/calypto/problem-000062.cvc.1@4                                                                                                        sat      mux_I_99934                                   0
benchmarks/QF_NIA/calypto/problem-000081.cvc.1@0                                                                                                        sat      P_6                                           0
benchmarks/QF_NIA/calypto/problem-000081.cvc.1@1                                                                                                        sat      P_3                                           0
benchmarks/QF_NIA/calypto/problem-000081.cvc.1@2                                                                                                        sat      mux_I_101918                                  0
benchmarks/QF_NIA/calypto/problem-000081.cvc.1@3                                                                                                        sat      mux_I_101897                                  0
benchmarks/QF_NIA/calypto/problem-000081.cvc.1@4                                                                                                        sat      P_2                                           0
benchmarks/QF_NIA/calypto/problem-000120.cvc.1@0                                                                                                        sat      P_3                                           0
benchmarks/QF_NIA/calypto/problem-000120.cvc.1@1                                                                                                        sat      mux_I_102432                                  0
benchmarks/QF_NIA/calypto/problem-000120.cvc.1@2                                                                                                        sat      P_2                                           0
benchmarks/QF_NIA/calypto/problem-000120.cvc.1@3                                                                                                        sat      mux_I_102428                                  0
benchmarks/QF_NIA/calypto/problem-000120.cvc.1@4                                                                                                        sat      P_9                                           0
benchmarks/QF_NIA/calypto/problem-000125.cvc.1@0                                                                                                        sat      mux_I_114299                                  0
benchmarks/QF_NIA/calypto/problem-000125.cvc.1@1                                                                                                        sat      P_9                                           0
benchmarks/QF_NIA/calypto/problem-000125.cvc.1@2                                                                                                        sat      P_2                                           0
benchmarks/QF_NIA/calypto/problem-000125.cvc.1@3                                                                                                        sat      P_3                                           0
benchmarks/QF_NIA/calypto/problem-000125.cvc.1@4                                                                                                        sat      P_10                                          0
benchmarks/QF_NIA/calypto/problem-000128.cvc.1@0                                                                                                        sat      P_6                                           0
benchmarks/QF_NIA/calypto/problem-000128.cvc.1@1                                                                                                        sat      P_10                                          0
benchmarks/QF_NIA/calypto/problem-000128.cvc.1@2                                                                                                        sat      dz                                            1
benchmarks/QF_NIA/calypto/problem-000128.cvc.1@3                                                                                                        sat      P_9                                           0
benchmarks/QF_NIA/calypto/problem-000128.cvc.1@4                                                                                                        sat      P_8                                           0
