file	status	objective_name	objective_value
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3141_terminationG_0@1	sat	lam31n2	-100000205
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3141_terminationG_0@2	sat	lam72n4	-100021548
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3141_terminationG_0@3	sat	lam5n9	-100001409
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3141_terminationG_0@4	sat	lam50n3	-100019333
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3143_terminationG_0@0	sat	lam45n7	-100000042
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3143_terminationG_0@1	sat	lam128n1	-100005697
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3143_terminationG_0@2	sat	lam56n6	-100004842
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3143_terminationG_0@3	sat	lam75n3	-100002907
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3143_terminationG_0@4	sat	lam39n5	-100000349
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3147_terminationG_0@0	sat	lam11n6	-100006876
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3147_terminationG_0@1	sat	lam1n3	-100008623
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3147_terminationG_0@2	sat	lam0n0	-100015209
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3147_terminationG_0@3	sat	lam39n4	-100014437
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3147_terminationG_0@4	sat	lam19n9	-100001239
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3148_terminationG_0@0	sat	lam9n2	-100000012
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3148_terminationG_0@1	sat	lam103n5	-100008623
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3148_terminationG_0@2	sat	lam39n7	-100000013
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3148_terminationG_0@3	sat	lam37n0	-100000023
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3148_terminationG_0@4	sat	lam90n6	-100011224
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3172_terminationG_0@0	sat	lam51n5	-100019977
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3172_terminationG_0@1	sat	lam21n0	-100026198
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3172_terminationG_0@2	sat	lam20n3	-100019541
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3172_terminationG_0@3	sat	lam12n7	-100018508
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3172_terminationG_0@4	sat	lam64n2	-100028671
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3174_terminationG_0@0	sat	lam53n4	-100000157
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3174_terminationG_0@1	sat	lam95n3	-100007841
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3174_terminationG_0@2	sat	lam53n9	-100000144
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3174_terminationG_0@3	sat	lam26n7	-100000478
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3174_terminationG_0@4	sat	lam35n6	-100002531
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3178_terminationG_0@0	sat	lam54n0	-100000007
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3178_terminationG_0@1	sat	lam46n2	-100000001
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3178_terminationG_0@2	sat	lam19n7	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3178_terminationG_0@3	unknown		
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3178_terminationG_0@4	sat	lam48n7	-100000001
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3198_terminationG_0@0	sat	lam20n5	-100022095
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3198_terminationG_0@1	sat	lam10n1	-100022083
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3198_terminationG_0@2	sat	lam9n4	-100000192
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3198_terminationG_0@3	sat	lam2n6	-100019636
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3198_terminationG_0@4	sat	lam8n7	-100019710
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3200_terminationG_0@0	sat	lam37n5	-100000026
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3200_terminationG_0@1	sat	lam15n7	-100006708
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3200_terminationG_0@2	sat	lam84n9	-100006082
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3200_terminationG_0@3	sat	lam44n7	-100008277
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3200_terminationG_0@4	sat	lam108n4	-100008607
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3214_terminationG_0@0	sat	lam21n8	-100000109
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3214_terminationG_0@1	sat	lam24n5	-100017907
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3214_terminationG_0@2	sat	lam78n6	-100018305
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3214_terminationG_0@3	sat	Nl1e^01	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3214_terminationG_0@4	sat	lam22n5	-100017900
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3216_terminationG_0@0	sat	lam49n7	-100000024
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3216_terminationG_0@1	sat	lam48n0	-100004751
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3216_terminationG_0@2	sat	lam35n0	-100004456
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3216_terminationG_0@3	sat	lam108n0	-100005427
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3216_terminationG_0@4	sat	lam33n9	-100003251
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3220_terminationG_0@0	sat	lam3n9	-100009699
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3220_terminationG_0@1	sat	lam105n0	-100013130
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3220_terminationG_0@2	sat	lam39n2	-100007320
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3220_terminationG_0@3	sat	lam97n3	-100012520
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3220_terminationG_0@4	sat	lam106n3	-100011046
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3226_terminationG_0@0	sat	lam89n9	-100006728
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3226_terminationG_0@1	sat	lam6n5	-100005073
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3226_terminationG_0@2	sat	lam90n6	-100009014
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3226_terminationG_0@3	sat	lam1n5	-100005411
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3226_terminationG_0@4	sat	lam105n1	-100009797
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3229_terminationG_0@0	sat	lam32n1	1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3229_terminationG_0@1	sat	lam8n4	-100000040
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3229_terminationG_0@2	sat	Nl1oldn^01	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3229_terminationG_0@3	sat	lam29n5	-100000011
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3229_terminationG_0@4	sat	lam1n5	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3240_terminationG_0@0	sat	lam33n7	-100015143
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3240_terminationG_0@1	sat	lam83n6	-100020021
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3240_terminationG_0@2	sat	lam25n6	-100000023
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3240_terminationG_0@3	sat	lam59n6	-100018238
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3240_terminationG_0@4	sat	lam53n7	-100020398
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3241_terminationG_0@0	sat	lam88n2	-100011486
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3241_terminationG_0@1	sat	lam81n4	-100013939
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3241_terminationG_0@2	sat	lam86n0	-100010703
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3241_terminationG_0@3	sat	lam26n8	-100007127
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3241_terminationG_0@4	sat	lam112n5	-100011532
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3242_terminationG_0@0	sat	lam124n4	-100005759
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3242_terminationG_0@1	sat	lam48n4	-100005374
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3242_terminationG_0@2	sat	lam115n10	-100004674
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3242_terminationG_0@3	sat	lam70n1	-100000233
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3242_terminationG_0@4	sat	lam120n7	-100005326
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3246_terminationG_0@0	sat	lam38n2	-100017117
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3246_terminationG_0@1	sat	lam37n5	-100005885
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3246_terminationG_0@2	sat	lam9n1	-100017999
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3246_terminationG_0@3	sat	lam21n5	-100000334
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3246_terminationG_0@4	sat	lam25n5	-100002365
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3255_terminationG_0@0	sat	lam21n0	-100031206
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3255_terminationG_0@1	sat	Nl1oldn^01	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3255_terminationG_0@2	sat	lam11n1	-100002946
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3255_terminationG_0@3	sat	lam46n5	-100022865
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3255_terminationG_0@4	sat	lam45n1	-100018592
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3258_terminationG_0@0	sat	lam20n8	-100007338
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3258_terminationG_0@1	sat	lam14n1	-100006348
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3258_terminationG_0@2	sat	lam25n3	-100000517
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3258_terminationG_0@3	sat	lam48n2	-100005425
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3258_terminationG_0@4	sat	lam34n4	-100004454
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3261_terminationG_0@0	sat	lam9n5	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3261_terminationG_0@1	sat	Nl1n^01	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3261_terminationG_0@2	sat	lam13n5	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3261_terminationG_0@3	sat	lam7n8	1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3261_terminationG_0@4	sat	lam36n1	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3272_terminationG_0@0	sat	lam15n5	-100000085
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3272_terminationG_0@1	sat	lam18n5	-100019183
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3272_terminationG_0@2	sat	lam79n7	-100018826
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3272_terminationG_0@3	sat	lam12n5	-100019524
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3272_terminationG_0@4	sat	lam5n5	-100001792
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3273_terminationG_0@0	sat	lam31n0	-100000135
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3273_terminationG_0@1	sat	lam46n7	-100000026
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3273_terminationG_0@2	sat	lam112n3	-100011789
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3273_terminationG_0@3	sat	lam116n2	-100011110
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3273_terminationG_0@4	sat	lam9n3	-100009694
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3274_terminationG_0@0	sat	lam108n8	-100005711
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3274_terminationG_0@1	sat	lam51n3	-100000099
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3274_terminationG_0@2	sat	lam42n4	-100000030
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3274_terminationG_0@3	sat	lam35n1	-100005673
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3274_terminationG_0@4	sat	lam110n1	-100006627
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3277_terminationG_0@0	sat	lam49n7	-100021338
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3277_terminationG_0@1	sat	lam29n7	-100018924
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3277_terminationG_0@2	sat	lam34n2	-100018921
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3277_terminationG_0@3	sat	lam24n4	-100019955
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3277_terminationG_0@4	sat	lam51n2	-100018029
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3278_terminationG_0@0	sat	lam32n8	-100000157
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3278_terminationG_0@1	sat	lam79n9	-100011776
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3278_terminationG_0@2	sat	lam85n2	-100012353
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3278_terminationG_0@3	sat	lam29n2	-100000189
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3278_terminationG_0@4	sat	lam13n4	-100011569
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3279_terminationG_0@0	sat	lam57n6	-100002010
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3279_terminationG_0@1	sat	lam3n4	-100000068
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3279_terminationG_0@2	sat	lam62n3	-100000017
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3279_terminationG_0@3	sat	lam119n1	-100004827
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3279_terminationG_0@4	sat	lam50n5	-100000090
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3283_terminationG_0@0	sat	lam77n7	-100015776
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3283_terminationG_0@1	sat	lam81n3	-100016349
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3283_terminationG_0@2	sat	lam20n5	-100000935
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3283_terminationG_0@3	sat	lam82n3	-100016337
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3283_terminationG_0@4	sat	lam19n6	-100000974
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3284_terminationG_0@0	sat	RFN1___const_10^0	-100009885
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3284_terminationG_0@1	sat	lam8n10	-100008738
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3284_terminationG_0@2	sat	lam107n6	-100008648
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3284_terminationG_0@3	sat	lam51n0	-100005881
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3284_terminationG_0@4	sat	lam32n0	-100005982
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3299_terminationG_0@0	sat	lam3n2	-100000977
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3299_terminationG_0@1	sat	lam21n2	-100000466
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3299_terminationG_0@2	sat	lam30n1	-100017452
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3299_terminationG_0@3	sat	Nl1oldn^01	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3299_terminationG_0@4	sat	lam23n6	-100001841
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3301_terminationG_0@0	sat	lam13n1	-100003707
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3301_terminationG_0@1	sat	lam112n6	-100005466
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3301_terminationG_0@2	sat	lam27n10	-100003635
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3301_terminationG_0@3	sat	lam46n8	-100000047
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3301_terminationG_0@4	sat	lam138n7	-100006202
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3310_terminationG_0@0	sat	lam18n9	-100014545
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3310_terminationG_0@1	sat	lam5n9	-100008427
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3310_terminationG_0@2	sat	lam29n2	-100000076
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3310_terminationG_0@3	sat	lam29n1	-100000079
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3310_terminationG_0@4	sat	lam38n2	-100007243
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3311_terminationG_0@0	sat	lam91n8	-100007037
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3311_terminationG_0@1	sat	lam110n7	-100010012
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3311_terminationG_0@2	sat	lam42n3	-100008369
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3311_terminationG_0@3	sat	lam91n7	-100006928
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3311_terminationG_0@4	sat	lam106n8	-100009807
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3314_terminationG_0@0	sat	lam12n5	-100000018
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3314_terminationG_0@1	sat	Nl1__const_100^01	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3314_terminationG_0@2	sat	lam12n0	-100000036
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3314_terminationG_0@3	sat	lam6n3	-100000009
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3314_terminationG_0@4	sat	lam32n2	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3326_terminationG_0@0	sat	lam53n1	-100020060
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3326_terminationG_0@1	sat	lam0n9	-100019656
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3326_terminationG_0@2	sat	lam76n3	-100020706
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3326_terminationG_0@3	sat	lam1n3	-100000768
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3326_terminationG_0@4	sat	olde^0	-100018472
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3328_terminationG_0@0	sat	lam29n0	-100000129
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3328_terminationG_0@1	sat	lam51n2	-100000111
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3328_terminationG_0@2	sat	lam71n7	-100000180
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3328_terminationG_0@3	sat	lam142n9	-100006507
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3328_terminationG_0@4	sat	lam129n4	-100005468
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3331_terminationG_0@0	sat	lam26n4	-100019989
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3331_terminationG_0@1	sat	lam35n3	-100000420
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3331_terminationG_0@2	sat	lam80n2	-100021181
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3331_terminationG_0@3	sat	lam8n0	-100016273
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3331_terminationG_0@4	sat	lam80n4	-100021547
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3338_terminationG_0@0	sat	lam104n5	-100008980
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3338_terminationG_0@1	sat	RFN1_CT	-100008149
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3338_terminationG_0@2	sat	lam100n3	-100008217
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3338_terminationG_0@3	sat	lam39n5	-100000020
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3338_terminationG_0@4	sat	lam25n4	-100000409
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3353_terminationG_0@0	sat	lam7n2	-100000632
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3353_terminationG_0@1	sat	lam11n4	-100003955
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3353_terminationG_0@2	sat	lam110n4	-100011534
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3353_terminationG_0@3	sat	lam14n6	-100002166
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3353_terminationG_0@4	sat	lam9n3	-100009534
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3357_terminationG_0@0	sat	lam71n0	-100019783
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3357_terminationG_0@1	sat	RFN1___const_100^0	-100023203
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3357_terminationG_0@2	sat	undef78	-100017245
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3357_terminationG_0@3	sat	lam57n7	-100016263
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3357_terminationG_0@4	sat	lam59n4	-100017516
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3359_terminationG_0@0	sat	lam12n3	-100004419
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3359_terminationG_0@1	sat	lam139n8	-100004421
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3359_terminationG_0@2	sat	lam71n2	-100000349
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3359_terminationG_0@3	sat	lam6n11	-100000040
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3359_terminationG_0@4	sat	lam77n7	-100000185
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3362_terminationG_0@0	sat	lam55n7	-100020390
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3362_terminationG_0@1	sat	undef78	-100019435
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3362_terminationG_0@2	sat	__const_11^0	-100038229
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3362_terminationG_0@3	sat	lam5n0	-100000730
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3362_terminationG_0@4	sat	lam59n4	-100029844
